core.externalId,core.name,core.description,core.businessDescription,core.businessName,core.reference,esri.arcgis.custom.Type,esri.arcgis.custom.alias,esri.arcgis.custom.defaultValue,esri.arcgis.custom.domain,esri.arcgis.custom.editable,esri.arcgis.custom.modelName,esri.arcgis.custom.nullable,core.Position
arcgis/HQstatewide/Groundwater_SLR/31/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,8
arcgis/HQstatewide/Groundwater_SLR/31/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,9
arcgis/HQstatewide/Groundwater_SLR/32/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/HQstatewide/Groundwater_SLR/32/fbin_m,fbin_m,,,,FALSE,esriFieldTypeDouble,fbin_m,,,,,,2
arcgis/HQstatewide/Groundwater_SLR/32/type,type,,,,FALSE,esriFieldTypeString,type,,,,,,3
arcgis/HQstatewide/Groundwater_SLR/32/wtdepth,wtdepth,,,,FALSE,esriFieldTypeString,wtdepth,,,,,,4
arcgis/HQstatewide/Groundwater_SLR/32/DIST,DIST,,,,FALSE,esriFieldTypeInteger,DIST,,,,,,5
arcgis/HQstatewide/Groundwater_SLR/32/SourceURL,SourceURL,,,,FALSE,esriFieldTypeString,SourceURL,,,,,,6
arcgis/HQstatewide/Groundwater_SLR/32/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,7
arcgis/HQstatewide/Groundwater_SLR/32/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,8
arcgis/HQstatewide/Groundwater_SLR/32/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,9
arcgis/HQstatewide/Groundwater_SLR/33/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/HQstatewide/Groundwater_SLR/33/fbin_m,fbin_m,,,,FALSE,esriFieldTypeDouble,fbin_m,,,,,,2
arcgis/HQstatewide/Groundwater_SLR/33/type,type,,,,FALSE,esriFieldTypeString,type,,,,,,3
arcgis/HQstatewide/Groundwater_SLR/33/wtdepth,wtdepth,,,,FALSE,esriFieldTypeString,wtdepth,,,,,,4
arcgis/HQstatewide/Groundwater_SLR/33/DIST,DIST,,,,FALSE,esriFieldTypeInteger,DIST,,,,,,5
arcgis/HQstatewide/Groundwater_SLR/33/SourceURL,SourceURL,,,,FALSE,esriFieldTypeString,SourceURL,,,,,,6
arcgis/HQstatewide/Groundwater_SLR/33/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,7
arcgis/HQstatewide/Groundwater_SLR/33/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,8
arcgis/HQstatewide/Groundwater_SLR/33/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,9
arcgis/HQstatewide/Groundwater_SLR/34/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/HQstatewide/Groundwater_SLR/34/fbin_m,fbin_m,,,,FALSE,esriFieldTypeDouble,fbin_m,,,,,,2
arcgis/HQstatewide/Groundwater_SLR/34/type,type,,,,FALSE,esriFieldTypeString,type,,,,,,3
arcgis/HQstatewide/Groundwater_SLR/34/wtdepth,wtdepth,,,,FALSE,esriFieldTypeString,wtdepth,,,,,,4
arcgis/HQstatewide/Groundwater_SLR/34/DIST,DIST,,,,FALSE,esriFieldTypeInteger,DIST,,,,,,5
arcgis/HQstatewide/Groundwater_SLR/34/SourceURL,SourceURL,,,,FALSE,esriFieldTypeString,SourceURL,,,,,,6
arcgis/HQstatewide/Groundwater_SLR/34/Shape,Shape,,,,FALSE,esriFieldTypeGeometry,Shape,,,,,,7
arcgis/HQstatewide/Groundwater_SLR/34/Shape.STArea(),Shape.STArea(),,,,FALSE,esriFieldTypeDouble,Shape.STArea(),,,,,,8
arcgis/HQstatewide/Groundwater_SLR/34/Shape.STLength(),Shape.STLength(),,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,,,,9
arcgis/HQstatewide/Revised_Viable/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/HQstatewide/Revised_Viable/0/DYNSEGPM,DYNSEGPM,,,,FALSE,esriFieldTypeString,DYNSEGPM,,,True,DYNSEGPM,True,2
arcgis/HQstatewide/Revised_Viable/0/PMSTATUS,PMSTATUS,,,,FALSE,esriFieldTypeString,PMSTATUS,,,True,PMSTATUS,True,3
arcgis/HQstatewide/Revised_Viable/0/PROGRAM,PROGRAM,,,,FALSE,esriFieldTypeString,PROGRAM,,,True,PROGRAM,True,4
arcgis/HQstatewide/Revised_Viable/0/DIST,DIST,,,,FALSE,esriFieldTypeString,DIST,,,True,DIST,True,5
arcgis/HQstatewide/Revised_Viable/0/PROJECT_ID,PROJECT_ID,,,,FALSE,esriFieldTypeString,PROJECT_ID,,,True,PROJECT_ID,True,6
arcgis/HQstatewide/Revised_Viable/0/CO,CO,,,,FALSE,esriFieldTypeString,CO,,,True,CO,True,7
arcgis/HQstatewide/Revised_Viable/0/RTE,RTE,,,,FALSE,esriFieldTypeString,RTE,,,True,RTE,True,8
arcgis/HQstatewide/Revised_Viable/0/ORIG_FID,ORIG_FID,,,,FALSE,esriFieldTypeString,ORIG_FID,,,True,ORIG_FID,True,9
arcgis/HQstatewide/Revised_Viable/0/POINT_X,POINT_X,,,,FALSE,esriFieldTypeString,POINT_X,,,True,POINT_X,True,10
arcgis/HQstatewide/Revised_Viable/0/POINT_Y,POINT_Y,,,,FALSE,esriFieldTypeString,POINT_Y,,,True,POINT_Y,True,11
arcgis/HQstatewide/Revised_Viable/0/CO1,CO1,,,,FALSE,esriFieldTypeString,CO1,,,True,CO1,True,12
arcgis/HQstatewide/Revised_Viable/0/CO2,CO2,,,,FALSE,esriFieldTypeString,CO2,,,True,CO2,True,13
arcgis/HQstatewide/Revised_Viable/0/PM1,PM1,,,,FALSE,esriFieldTypeString,PM1,,,True,PM1,True,14
arcgis/HQstatewide/Revised_Viable/0/PM2,PM2,,,,FALSE,esriFieldTypeString,PM2,,,True,PM2,True,15
arcgis/HQstatewide/Revised_Viable/0/Length_Mi,Length_Mi,,,,FALSE,esriFieldTypeDouble,Length_Mi,,,True,Length_Mi,True,16
arcgis/HQstatewide/Revised_Viable/0/Prj_Num,Prj_Num,,,,FALSE,esriFieldTypeInteger,Prj_Num,,,True,Prj_Num,True,17
arcgis/HQstatewide/Revised_Viable/0/PROGRAM_1,PROGRAM_1,,,,FALSE,esriFieldTypeString,PROGRAM_1,,,True,PROGRAM_1,True,18
arcgis/HQstatewide/Revised_Viable/0/DIST_1,DIST_1,,,,FALSE,esriFieldTypeDouble,DIST_1,,,True,DIST_1,True,19
arcgis/HQstatewide/Revised_Viable/0/PROJECT_ID_1,PROJECT_ID_1,,,,FALSE,esriFieldTypeDouble,PROJECT_ID_1,,,True,PROJECT_ID_1,True,20
arcgis/HQstatewide/Revised_Viable/0/CO_1,CO_1,,,,FALSE,esriFieldTypeString,CO_1,,,True,CO_1,True,21
arcgis/HQstatewide/Revised_Viable/0/RTE_1,RTE_1,,,,FALSE,esriFieldTypeDouble,RTE_1,,,True,RTE_1,True,22
arcgis/HQstatewide/Revised_Viable/0/PM1_1,PM1_1,,,,FALSE,esriFieldTypeString,PM1_1,,,True,PM1_1,True,23
arcgis/HQstatewide/Revised_Viable/0/PM2_1,PM2_1,,,,FALSE,esriFieldTypeString,PM2_1,,,True,PM2_1,True,24
arcgis/HQstatewide/Revised_Viable/0/DESCRIPT,DESCRIPT,,,,FALSE,esriFieldTypeString,DESCRIPT,,,True,DESCRIPT,True,25
arcgis/HQstatewide/Revised_Viable/0/PAED_DATE,PAED_DATE,,,,FALSE,esriFieldTypeDate,PAED_DATE,,,True,PAED_DATE,True,26
arcgis/HQstatewide/Revised_Viable/0/PAED_PCT,PAED_PCT,,,,FALSE,esriFieldTypeDouble,PAED_PCT,,,True,PAED_PCT,True,27
arcgis/HQstatewide/Revised_Viable/0/CON_DATE,CON_DATE,,,,FALSE,esriFieldTypeDate,CON_DATE,,,True,CON_DATE,True,28
arcgis/HQstatewide/Revised_Viable/0/PAED_AGCY,PAED_AGCY,,,,FALSE,esriFieldTypeString,PAED_AGCY,,,True,PAED_AGCY,True,29
arcgis/HQstatewide/Revised_Viable/0/PSE_AGENCY,PSE_AGENCY,,,,FALSE,esriFieldTypeString,PSE_AGENCY,,,True,PSE_AGENCY,True,30
arcgis/HQstatewide/Revised_Viable/0/CON_AGENCY,CON_AGENCY,,,,FALSE,esriFieldTypeString,CON_AGENCY,,,True,CON_AGENCY,True,31
arcgis/HQstatewide/Revised_Viable/0/BB_Viable,BB_Viable,,,,FALSE,esriFieldTypeString,BB_Viable,,,True,BB_Viable,True,32
arcgis/HQstatewide/Revised_Viable/0/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,33
arcgis/HQstatewide/Revised_Viable/0/SHAPE_Length_1,SHAPE_Length_1,,,,FALSE,esriFieldTypeDouble,SHAPE_Length_1,,,True,SHAPE_Length_1,True,34
arcgis/HQstatewide/Revised_Viable/0/Length_Mi_1,Length_Mi_1,,,,FALSE,esriFieldTypeDouble,Length_Mi_1,,,True,Length_Mi_1,True,35
arcgis/HQstatewide/Revised_Viable/0/TGT_FINISH,TGT_FINISH,,,,FALSE,esriFieldTypeString,TGT_FINISH,,,True,TGT_FINISH,True,36
arcgis/HQstatewide/Revised_Viable/0/INITIATION,INITIATION,,,,FALSE,esriFieldTypeString,INITIATION,,,True,INITIATION,True,37
arcgis/HQstatewide/Revised_Viable/0/PCT_COMP,PCT_COMP,,,,FALSE,esriFieldTypeString,PCT_COMP,,,True,PCT_COMP,True,38
arcgis/HQstatewide/Revised_Viable/0/IMP_AGENCY,IMP_AGENCY,,,,FALSE,esriFieldTypeString,IMP_AGENCY,,,True,IMP_AGENCY,True,39
arcgis/HQstatewide/Revised_Viable/0/FUND_TYPE,FUND_TYPE,,,,FALSE,esriFieldTypeString,FUND_TYPE,,,True,FUND_TYPE,True,40
arcgis/HQstatewide/Revised_Viable/0/CATEGORY,CATEGORY,,,,FALSE,esriFieldTypeString,CATEGORY,,,True,CATEGORY,True,41
arcgis/HQstatewide/Revised_Viable/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,False,SHAPE.STLength(),True,42
arcgis/HQstatewide/Revised_Viable/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,,,,1
arcgis/HQstatewide/Revised_Viable/0/DYNSEGPM,DYNSEGPM,,,,FALSE,esriFieldTypeString,DYNSEGPM,,,,,,2
arcgis/HQstatewide/Revised_Viable/0/PMSTATUS,PMSTATUS,,,,FALSE,esriFieldTypeString,PMSTATUS,,,,,,3
arcgis/HQstatewide/Revised_Viable/0/PROGRAM,PROGRAM,,,,FALSE,esriFieldTypeString,PROGRAM,,,,,,4
arcgis/HQstatewide/Revised_Viable/0/DIST,DIST,,,,FALSE,esriFieldTypeString,DIST,,,,,,5
arcgis/HQstatewide/Revised_Viable/0/PROJECT_ID,PROJECT_ID,,,,FALSE,esriFieldTypeString,PROJECT_ID,,,,,,6
arcgis/HQstatewide/Revised_Viable/0/CO,CO,,,,FALSE,esriFieldTypeString,CO,,,,,,7
arcgis/HQstatewide/Revised_Viable/0/RTE,RTE,,,,FALSE,esriFieldTypeString,RTE,,,,,,8
arcgis/HQstatewide/Revised_Viable/0/ORIG_FID,ORIG_FID,,,,FALSE,esriFieldTypeString,ORIG_FID,,,,,,9
arcgis/HQstatewide/Revised_Viable/0/POINT_X,POINT_X,,,,FALSE,esriFieldTypeString,POINT_X,,,,,,10
arcgis/HQstatewide/Revised_Viable/0/POINT_Y,POINT_Y,,,,FALSE,esriFieldTypeString,POINT_Y,,,,,,11
arcgis/HQstatewide/Revised_Viable/0/CO1,CO1,,,,FALSE,esriFieldTypeString,CO1,,,,,,12
arcgis/HQstatewide/Revised_Viable/0/CO2,CO2,,,,FALSE,esriFieldTypeString,CO2,,,,,,13
arcgis/HQstatewide/Revised_Viable/0/PM1,PM1,,,,FALSE,esriFieldTypeString,PM1,,,,,,14
arcgis/HQstatewide/Revised_Viable/0/PM2,PM2,,,,FALSE,esriFieldTypeString,PM2,,,,,,15
arcgis/HQstatewide/Revised_Viable/0/Length_Mi,Length_Mi,,,,FALSE,esriFieldTypeDouble,Length_Mi,,,,,,16
arcgis/HQstatewide/Revised_Viable/0/Prj_Num,Prj_Num,,,,FALSE,esriFieldTypeInteger,Prj_Num,,,,,,17
arcgis/HQstatewide/Revised_Viable/0/PROGRAM_1,PROGRAM_1,,,,FALSE,esriFieldTypeString,PROGRAM_1,,,,,,18
arcgis/HQstatewide/Revised_Viable/0/DIST_1,DIST_1,,,,FALSE,esriFieldTypeDouble,DIST_1,,,,,,19
arcgis/HQstatewide/Revised_Viable/0/PROJECT_ID_1,PROJECT_ID_1,,,,FALSE,esriFieldTypeDouble,PROJECT_ID_1,,,,,,20
arcgis/HQstatewide/Revised_Viable/0/CO_1,CO_1,,,,FALSE,esriFieldTypeString,CO_1,,,,,,21
arcgis/HQstatewide/Revised_Viable/0/RTE_1,RTE_1,,,,FALSE,esriFieldTypeDouble,RTE_1,,,,,,22
arcgis/HQstatewide/Revised_Viable/0/PM1_1,PM1_1,,,,FALSE,esriFieldTypeString,PM1_1,,,,,,23
arcgis/HQstatewide/Revised_Viable/0/PM2_1,PM2_1,,,,FALSE,esriFieldTypeString,PM2_1,,,,,,24
arcgis/HQstatewide/Revised_Viable/0/DESCRIPT,DESCRIPT,,,,FALSE,esriFieldTypeString,DESCRIPT,,,,,,25
arcgis/HQstatewide/Revised_Viable/0/PAED_DATE,PAED_DATE,,,,FALSE,esriFieldTypeDate,PAED_DATE,,,,,,26
arcgis/HQstatewide/Revised_Viable/0/PAED_PCT,PAED_PCT,,,,FALSE,esriFieldTypeDouble,PAED_PCT,,,,,,27
arcgis/HQstatewide/Revised_Viable/0/CON_DATE,CON_DATE,,,,FALSE,esriFieldTypeDate,CON_DATE,,,,,,28
arcgis/HQstatewide/Revised_Viable/0/PAED_AGCY,PAED_AGCY,,,,FALSE,esriFieldTypeString,PAED_AGCY,,,,,,29
arcgis/HQstatewide/Revised_Viable/0/PSE_AGENCY,PSE_AGENCY,,,,FALSE,esriFieldTypeString,PSE_AGENCY,,,,,,30
arcgis/HQstatewide/Revised_Viable/0/CON_AGENCY,CON_AGENCY,,,,FALSE,esriFieldTypeString,CON_AGENCY,,,,,,31
arcgis/HQstatewide/Revised_Viable/0/BB_Viable,BB_Viable,,,,FALSE,esriFieldTypeString,BB_Viable,,,,,,32
arcgis/HQstatewide/Revised_Viable/0/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,,,,33
arcgis/HQstatewide/Revised_Viable/0/SHAPE_Length_1,SHAPE_Length_1,,,,FALSE,esriFieldTypeDouble,SHAPE_Length_1,,,,,,34
arcgis/HQstatewide/Revised_Viable/0/Length_Mi_1,Length_Mi_1,,,,FALSE,esriFieldTypeDouble,Length_Mi_1,,,,,,35
arcgis/HQstatewide/Revised_Viable/0/TGT_FINISH,TGT_FINISH,,,,FALSE,esriFieldTypeString,TGT_FINISH,,,,,,36
arcgis/HQstatewide/Revised_Viable/0/INITIATION,INITIATION,,,,FALSE,esriFieldTypeString,INITIATION,,,,,,37
arcgis/HQstatewide/Revised_Viable/0/PCT_COMP,PCT_COMP,,,,FALSE,esriFieldTypeString,PCT_COMP,,,,,,38
arcgis/HQstatewide/Revised_Viable/0/IMP_AGENCY,IMP_AGENCY,,,,FALSE,esriFieldTypeString,IMP_AGENCY,,,,,,39
arcgis/HQstatewide/Revised_Viable/0/FUND_TYPE,FUND_TYPE,,,,FALSE,esriFieldTypeString,FUND_TYPE,,,,,,40
arcgis/HQstatewide/Revised_Viable/0/CATEGORY,CATEGORY,,,,FALSE,esriFieldTypeString,CATEGORY,,,,,,41
arcgis/HQstatewide/Revised_Viable/0/SHAPE,SHAPE,,,,FALSE,esriFieldTypeGeometry,SHAPE,,,,,,42
arcgis/HQstatewide/Revised_Viable/0/SHAPE.STLength(),SHAPE.STLength(),,,,FALSE,esriFieldTypeDouble,SHAPE.STLength(),,,,,,43
arcgis/RH/RestAPI/0/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/RH/RestAPI/0/RouteId,RouteId,,,,FALSE,esriFieldTypeString,RouteId,,,True,RouteId,True,2
arcgis/RH/RestAPI/0/County,County,,,,FALSE,esriFieldTypeString,County,,"{'type': 'codedValue', 'name': 'd_County', 'description': 'Descript', 'codedValues': [{'name': 'Alameda', 'code': 'ALA'}, {'name': 'Alpine', 'code': 'ALP'}, {'name': 'Amador', 'code': 'AMA'}, {'name': 'Butte', 'code': 'BUT'}, {'name': 'Calaveras', 'code': 'CAL'}, {'name': 'Contra Costa', 'code': 'CC.'}, {'name': 'Colusa', 'code': 'COL'}, {'name': 'Del Norte', 'code': 'DN.'}, {'name': 'El Dorado', 'code': 'ED.'}, {'name': 'Fresno', 'code': 'FRE'}, {'name': 'Glenn', 'code': 'GLE'}, {'name': 'Humboldt', 'code': 'HUM'}, {'name': 'Imperial', 'code': 'IMP'}, {'name': 'Inyo', 'code': 'INY'}, {'name': 'Kern', 'code': 'KER'}, {'name': 'Kings', 'code': 'KIN'}, {'name': 'Los Angeles', 'code': 'LA.'}, {'name': 'Lake', 'code': 'LAK'}, {'name': 'Lassen', 'code': 'LAS'}, {'name': 'Madera', 'code': 'MAD'}, {'name': 'Mendocino', 'code': 'MEN'}, {'name': 'Merced', 'code': 'MER'}, {'name': 'Mono', 'code': 'MNO'}, {'name': 'Modoc', 'code': 'MOD'}, {'name': 'Monterey', 'code': 'MON'}, {'name': 'Mariposa', 'code': 'MPA'}, {'name': 'Marin', 'code': 'MRN'}, {'name': 'Napa', 'code': 'NAP'}, {'name': 'Nevada', 'code': 'NEV'}, {'name': 'Orange', 'code': 'ORA'}, {'name': 'Placer', 'code': 'PLA'}, {'name': 'Plumas', 'code': 'PLU'}, {'name': 'Riverside', 'code': 'RIV'}, {'name': 'Sacramento', 'code': 'SAC'}, {'name': 'Santa Barbara', 'code': 'SB.'}, {'name': 'San Bernardino', 'code': 'SBD'}, {'name': 'San Benito', 'code': 'SBT'}, {'name': 'Santa Clara', 'code': 'SCL'}, {'name': 'Santa Cruz', 'code': 'SCR'}, {'name': 'San Diego', 'code': 'SD.'}, {'name': 'San Francisco', 'code': 'SF.'}, {'name': 'Shasta', 'code': 'SHA'}, {'name': 'Sierra', 'code': 'SIE'}, {'name': 'Siskiyou', 'code': 'SIS'}, {'name': 'San Joaquin', 'code': 'SJ.'}, {'name': 'San Luis Obispo', 'code': 'SLO'}, {'name': 'San Mateo', 'code': 'SM.'}, {'name': 'Solano', 'code': 'SOL'}, {'name': 'Sonoma', 'code': 'SON'}, {'name': 'Stanislaus', 'code': 'STA'}, {'name': 'Sutter', 'code': 'SUT'}, {'name': 'Tehama', 'code': 'TEH'}, {'name': 'Trinity', 'code': 'TRI'}, {'name': 'Tulare', 'code': 'TUL'}, {'name': 'Tuolumne', 'code': 'TUO'}, {'name': 'Ventura', 'code': 'VEN'}, {'name': 'Yolo', 'code': 'YOL'}, {'name': 'Yuba', 'code': 'YUB'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,County,True,3
arcgis/RH/RestAPI/0/RouteNum,RouteNum,,,,FALSE,esriFieldTypeString,RouteNum,,,True,RouteNum,True,4
arcgis/RH/RestAPI/0/RouteSuffix,RouteSuffix,,,,FALSE,esriFieldTypeString,RouteSuffix,,"{'type': 'codedValue', 'name': 'd_RouteSuffix', 'description': 'Domain for route suffix', 'codedValues': [{'name': 'Supplemental', 'code': 'S'}, {'name': 'Unrelinquished', 'code': 'U'}, {'name': 'No route suffix', 'code': '.'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,RouteSuffix,True,5
arcgis/RH/RestAPI/0/PMPrefix,PMPrefix,,,,FALSE,esriFieldTypeString,PMPrefix,,"{'type': 'codedValue', 'name': 'd_PMPrefix', 'description': 'Descript', 'codedValues': [{'name': 'Commercial lanes', 'code': 'C'}, {'name': 'Duplicate postmile at meandering county line', 'code': 'D'}, {'name': 'Reposting of duplicate postmile at the end of a route', 'code': 'G'}, {'name': 'Realignment of D mileage', 'code': 'H'}, {'name': 'Overlap postmile', 'code': 'L'}, {'name': 'Realignment of R mileage', 'code': 'M'}, {'name': 'Realignment of M mileage', 'code': 'N'}, {'name': 'Spur', 'code': 'S'}, {'name': 'Temporary connection', 'code': 'T'}, {'name': 'First realignment', 'code': 'R'}, {'name': 'No Prefix', 'code': '.'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,PMPrefix,True,6
arcgis/RH/RestAPI/0/PMSuffix,PMSuffix,,,,FALSE,esriFieldTypeString,PMSuffix,,"{'type': 'codedValue', 'name': 'd_PMSuffix', 'description': 'Descript', 'codedValues': [{'name': 'No Suffix', 'code': '.'}, {'name': 'L - Left Independent Alignment', 'code': 'L'}, {'name': 'R - Right Independent Alignment', 'code': 'R'}, {'name': 'X - Unconstructed Highways', 'code': 'X'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,PMSuffix,True,7
arcgis/RH/RestAPI/0/Alignment,Alignment,,,,FALSE,esriFieldTypeString,Alignment,,"{'type': 'codedValue', 'name': 'd_AlignmentRL', 'description': 'Descript', 'codedValues': [{'name': 'Right', 'code': 'R'}, {'name': 'Left', 'code': 'L'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,Alignment,True,8
arcgis/RH/RestAPI/0/LineId,LineId,,,,FALSE,esriFieldTypeString,LineId,,,True,LineId,True,9
arcgis/RH/RestAPI/0/LineOrder,LineOrder,,,,FALSE,esriFieldTypeInteger,LineOrder,,,True,LineOrder,True,10
arcgis/RH/RestAPI/0/LRSFromDate,LRSFromDate,,,,FALSE,esriFieldTypeDate,LRSFromDate,,,True,LRSFromDate,True,11
arcgis/RH/RestAPI/0/LRSToDate,LRSToDate,,,,FALSE,esriFieldTypeDate,LRSToDate,,,True,LRSToDate,True,12
arcgis/RH/RestAPI/0/CreatedUser,CreatedUser,,,,FALSE,esriFieldTypeString,CreatedUser,,,False,CreatedUser,True,13
arcgis/RH/RestAPI/0/CreatedDate,CreatedDate,,,,FALSE,esriFieldTypeDate,CreatedDate,,,False,CreatedDate,True,14
arcgis/RH/RestAPI/0/LastEditedUser,LastEditedUser,,,,FALSE,esriFieldTypeString,LastEditedUser,,,False,LastEditedUser,True,15
arcgis/RH/RestAPI/0/LastEditedDate,LastEditedDate,,,,FALSE,esriFieldTypeDate,LastEditedDate,,,False,LastEditedDate,True,16
arcgis/RH/RestAPI/0/GlobalID,GlobalID,,,,FALSE,esriFieldTypeGlobalID,GlobalID,,,False,GlobalID,False,17
arcgis/RH/RestAPI/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,18
arcgis/RH/RestAPI/1/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/RH/RestAPI/1/GlobalID,GlobalID,,,,FALSE,esriFieldTypeGlobalID,GlobalID,,,False,GlobalID,False,2
arcgis/RH/RestAPI/1/RouteId,RouteId,,,,FALSE,esriFieldTypeString,RouteId,,,True,RouteId,True,3
arcgis/RH/RestAPI/1/RouteNum,RouteNum,,,,FALSE,esriFieldTypeString,RouteNum,,,True,RouteNum,True,4
arcgis/RH/RestAPI/1/RouteSuffix,RouteSuffix,,,,FALSE,esriFieldTypeString,RouteSuffix,,"{'type': 'codedValue', 'name': 'd_RouteSuffix', 'description': 'Domain for route suffix', 'codedValues': [{'name': 'Supplemental', 'code': 'S'}, {'name': 'Unrelinquished', 'code': 'U'}, {'name': 'No route suffix', 'code': '.'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,RouteSuffix,True,5
arcgis/RH/RestAPI/1/Alignment,Alignment,,,,FALSE,esriFieldTypeString,Alignment,,"{'type': 'codedValue', 'name': 'd_AlignmentRL', 'description': 'Descript', 'codedValues': [{'name': 'Right', 'code': 'R'}, {'name': 'Left', 'code': 'L'}], 'mergePolicy': 'esriMPTDefaultValue', 'splitPolicy': 'esriSPTDefaultValue'}",True,Alignment,True,6
arcgis/RH/RestAPI/1/LRSFromDate,LRSFromDate,,,,FALSE,esriFieldTypeDate,LRSFromDate,,,True,LRSFromDate,True,7
arcgis/RH/RestAPI/1/LRSToDate,LRSToDate,,,,FALSE,esriFieldTypeDate,LRSToDate,,,True,LRSToDate,True,8
arcgis/RH/RestAPI/1/CreatedUser,CreatedUser,,,,FALSE,esriFieldTypeString,CreatedUser,,,False,CreatedUser,True,9
arcgis/RH/RestAPI/1/CreatedDate,CreatedDate,,,,FALSE,esriFieldTypeDate,CreatedDate,,,False,CreatedDate,True,10
arcgis/RH/RestAPI/1/LastEditedUser,LastEditedUser,,,,FALSE,esriFieldTypeString,LastEditedUser,,,False,LastEditedUser,True,11
arcgis/RH/RestAPI/1/LastEditedDate,LastEditedDate,,,,FALSE,esriFieldTypeDate,LastEditedDate,,,False,LastEditedDate,True,12
arcgis/RH/RestAPI/1/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,13
arcgis/RH/RestAPI/2/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/RH/RestAPI/2/RouteId,RouteId,,,,FALSE,esriFieldTypeString,RouteId,,,True,RouteId,True,2
arcgis/RH/RestAPI/2/LRSFromDate,LRSFromDate,,,,FALSE,esriFieldTypeDate,LRSFromDate,,,True,LRSFromDate,True,3
arcgis/RH/RestAPI/2/LRSToDate,LRSToDate,,,,FALSE,esriFieldTypeDate,LRSToDate,,,True,LRSToDate,True,4
arcgis/RH/RestAPI/2/CreatedUser,CreatedUser,,,,FALSE,esriFieldTypeString,CreatedUser,,,False,CreatedUser,True,5
arcgis/RH/RestAPI/2/CreatedDate,CreatedDate,,,,FALSE,esriFieldTypeDate,CreatedDate,,,False,CreatedDate,True,6
arcgis/RH/RestAPI/2/LastEditedUser,LastEditedUser,,,,FALSE,esriFieldTypeString,LastEditedUser,,,False,LastEditedUser,True,7
arcgis/RH/RestAPI/2/LastEditedDate,LastEditedDate,,,,FALSE,esriFieldTypeDate,LastEditedDate,,,False,LastEditedDate,True,8
arcgis/RH/RestAPI/2/GlobalID,GlobalID,,,,FALSE,esriFieldTypeGlobalID,GlobalID,,,False,GlobalID,False,9
arcgis/RH/RestAPI/2/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,10
arcgis/RH/RestAPI/2/RouteNum,RouteNum,,,,FALSE,esriFieldTypeString,RouteNum,,,True,RouteNum,True,11
